2024-06-27 14:08:36 startup archives unpack
2024-06-27 14:08:36 upgrade base-passwd:arm64 3.5.52build1 3.5.52build1
2024-06-27 14:08:36 status half-configured base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 status unpacked base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 status half-installed base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 status unpacked base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 startup packages configure
2024-06-27 14:08:36 configure base-passwd:arm64 3.5.52build1 <none>
2024-06-27 14:08:36 status unpacked base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 status half-configured base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 status installed base-passwd:arm64 3.5.52build1
2024-06-27 14:08:36 startup packages configure
2024-06-27 14:08:40 startup archives unpack
2024-06-27 14:08:40 upgrade bash:arm64 5.1-6ubuntu1 5.1-6ubuntu1
2024-06-27 14:08:40 status half-configured bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 status unpacked bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 status half-installed bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 status unpacked bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 startup packages configure
2024-06-27 14:08:40 configure bash:arm64 5.1-6ubuntu1 <none>
2024-06-27 14:08:40 status unpacked bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 status half-configured bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 status installed bash:arm64 5.1-6ubuntu1
2024-06-27 14:08:40 startup packages configure
2024-06-27 14:08:43 startup archives unpack
2024-06-27 14:08:43 upgrade bsdutils:arm64 1:2.37.2-4ubuntu3 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status half-configured bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status unpacked bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status half-installed bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status unpacked bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 startup packages configure
2024-06-27 14:08:43 configure bsdutils:arm64 1:2.37.2-4ubuntu3 <none>
2024-06-27 14:08:43 status unpacked bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status half-configured bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 status installed bsdutils:arm64 1:2.37.2-4ubuntu3
2024-06-27 14:08:43 startup packages configure
2024-06-27 14:08:47 startup archives unpack
2024-06-27 14:08:47 upgrade coreutils:arm64 8.32-4.1ubuntu1 8.32-4.1ubuntu1
2024-06-27 14:08:47 status half-configured coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:47 status unpacked coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:47 status half-installed coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:48 status unpacked coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:48 startup packages configure
2024-06-27 14:08:48 configure coreutils:arm64 8.32-4.1ubuntu1 <none>
2024-06-27 14:08:48 status unpacked coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:48 status half-configured coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:48 status installed coreutils:arm64 8.32-4.1ubuntu1
2024-06-27 14:08:48 startup packages configure
2024-06-27 14:08:51 startup archives unpack
2024-06-27 14:08:51 upgrade dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status half-configured dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status unpacked dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status half-installed dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status unpacked dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 startup packages configure
2024-06-27 14:08:51 configure dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1 <none>
2024-06-27 14:08:51 status unpacked dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status half-configured dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 status installed dash:arm64 0.5.11+git20210903+057cd650a4ed-3build1
2024-06-27 14:08:51 startup packages configure
2024-06-27 14:08:54 startup archives unpack
2024-06-27 14:08:54 upgrade debconf:all 1.5.79ubuntu1 1.5.79ubuntu1
2024-06-27 14:08:54 status half-configured debconf:all 1.5.79ubuntu1
2024-06-27 14:08:54 status unpacked debconf:all 1.5.79ubuntu1
2024-06-27 14:08:54 status half-installed debconf:all 1.5.79ubuntu1
2024-06-27 14:08:54 status unpacked debconf:all 1.5.79ubuntu1
2024-06-27 14:08:54 startup packages configure
2024-06-27 14:08:54 configure debconf:all 1.5.79ubuntu1 <none>
2024-06-27 14:08:54 status unpacked debconf:all 1.5.79ubuntu1
2024-06-27 14:08:54 status half-configured debconf:all 1.5.79ubuntu1
2024-06-27 14:08:55 status installed debconf:all 1.5.79ubuntu1
2024-06-27 14:08:55 startup packages configure
2024-06-27 14:08:58 startup archives unpack
2024-06-27 14:08:58 upgrade debianutils:arm64 5.5-1ubuntu2 5.5-1ubuntu2
2024-06-27 14:08:58 status half-configured debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 status unpacked debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 status half-installed debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 status unpacked debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 startup packages configure
2024-06-27 14:08:58 configure debianutils:arm64 5.5-1ubuntu2 <none>
2024-06-27 14:08:58 status unpacked debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 status half-configured debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 status installed debianutils:arm64 5.5-1ubuntu2
2024-06-27 14:08:58 startup packages configure
2024-06-27 14:09:02 startup archives unpack
2024-06-27 14:09:02 upgrade diffutils:arm64 1:3.8-0ubuntu2 1:3.8-0ubuntu2
2024-06-27 14:09:02 status half-configured diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 status unpacked diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 status half-installed diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 status unpacked diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 startup packages configure
2024-06-27 14:09:02 configure diffutils:arm64 1:3.8-0ubuntu2 <none>
2024-06-27 14:09:02 status unpacked diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 status half-configured diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 status installed diffutils:arm64 1:3.8-0ubuntu2
2024-06-27 14:09:02 startup packages configure
2024-06-27 14:09:06 startup archives unpack
2024-06-27 14:09:06 upgrade dpkg:arm64 1.21.1ubuntu2 1.21.1ubuntu2
2024-06-27 14:09:06 status half-configured dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:06 status unpacked dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:06 status half-installed dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:07 status unpacked dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:07 startup packages configure
2024-06-27 14:09:07 configure dpkg:arm64 1.21.1ubuntu2 <none>
2024-06-27 14:09:07 status unpacked dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:07 status half-configured dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:07 status installed dpkg:arm64 1.21.1ubuntu2
2024-06-27 14:09:07 startup packages configure
2024-06-27 14:09:11 startup archives unpack
2024-06-27 14:09:11 upgrade e2fsprogs:arm64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2024-06-27 14:09:11 status half-configured e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 status unpacked e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 status half-installed e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 status unpacked e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 startup packages configure
2024-06-27 14:09:11 configure e2fsprogs:arm64 1.46.5-2ubuntu1 <none>
2024-06-27 14:09:11 status unpacked e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 status half-configured e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:11 status installed e2fsprogs:arm64 1.46.5-2ubuntu1
2024-06-27 14:09:14 startup archives unpack
2024-06-27 14:09:14 upgrade findutils:arm64 4.8.0-1ubuntu3 4.8.0-1ubuntu3
2024-06-27 14:09:14 status half-configured findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 status unpacked findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 status half-installed findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 status unpacked findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 startup packages configure
2024-06-27 14:09:14 configure findutils:arm64 4.8.0-1ubuntu3 <none>
2024-06-27 14:09:14 status unpacked findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 status half-configured findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:14 status installed findutils:arm64 4.8.0-1ubuntu3
2024-06-27 14:09:15 startup packages configure
2024-06-27 14:09:17 startup archives unpack
2024-06-27 14:09:17 upgrade gcc-12-base:arm64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2024-06-27 14:09:17 status half-configured gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 status unpacked gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 status half-installed gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 status unpacked gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 startup packages configure
2024-06-27 14:09:17 configure gcc-12-base:arm64 12-20220319-1ubuntu1 <none>
2024-06-27 14:09:17 status unpacked gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 status half-configured gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 status installed gcc-12-base:arm64 12-20220319-1ubuntu1
2024-06-27 14:09:17 startup packages configure
2024-06-27 14:09:20 startup archives unpack
2024-06-27 14:09:20 upgrade gpgv:arm64 2.2.27-3ubuntu2 2.2.27-3ubuntu2
2024-06-27 14:09:20 status half-configured gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 status unpacked gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 status half-installed gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 status unpacked gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 startup packages configure
2024-06-27 14:09:20 configure gpgv:arm64 2.2.27-3ubuntu2 <none>
2024-06-27 14:09:20 status unpacked gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 status half-configured gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:20 status installed gpgv:arm64 2.2.27-3ubuntu2
2024-06-27 14:09:21 startup packages configure
2024-06-27 14:09:23 startup archives unpack
2024-06-27 14:09:23 upgrade grep:arm64 3.7-1build1 3.7-1build1
2024-06-27 14:09:23 status half-configured grep:arm64 3.7-1build1
2024-06-27 14:09:23 status unpacked grep:arm64 3.7-1build1
2024-06-27 14:09:23 status half-installed grep:arm64 3.7-1build1
2024-06-27 14:09:23 status unpacked grep:arm64 3.7-1build1
2024-06-27 14:09:24 startup packages configure
2024-06-27 14:09:24 configure grep:arm64 3.7-1build1 <none>
2024-06-27 14:09:24 status unpacked grep:arm64 3.7-1build1
2024-06-27 14:09:24 status half-configured grep:arm64 3.7-1build1
2024-06-27 14:09:24 status installed grep:arm64 3.7-1build1
2024-06-27 14:09:24 startup packages configure
2024-06-27 14:09:27 startup archives unpack
2024-06-27 14:09:27 upgrade gzip:arm64 1.10-4ubuntu4 1.10-4ubuntu4
2024-06-27 14:09:27 status half-configured gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 status unpacked gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 status half-installed gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 status unpacked gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 startup packages configure
2024-06-27 14:09:27 configure gzip:arm64 1.10-4ubuntu4 <none>
2024-06-27 14:09:27 status unpacked gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 status half-configured gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 status installed gzip:arm64 1.10-4ubuntu4
2024-06-27 14:09:27 startup packages configure
2024-06-27 14:09:30 startup archives unpack
2024-06-27 14:09:30 upgrade hostname:arm64 3.23ubuntu2 3.23ubuntu2
2024-06-27 14:09:30 status half-configured hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 status unpacked hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 status half-installed hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 status unpacked hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 startup packages configure
2024-06-27 14:09:30 configure hostname:arm64 3.23ubuntu2 <none>
2024-06-27 14:09:30 status unpacked hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 status half-configured hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 status installed hostname:arm64 3.23ubuntu2
2024-06-27 14:09:30 startup packages configure
2024-06-27 14:09:33 startup archives unpack
2024-06-27 14:09:33 upgrade init-system-helpers:all 1.62 1.62
2024-06-27 14:09:33 status half-configured init-system-helpers:all 1.62
2024-06-27 14:09:33 status unpacked init-system-helpers:all 1.62
2024-06-27 14:09:33 status half-installed init-system-helpers:all 1.62
2024-06-27 14:09:33 status unpacked init-system-helpers:all 1.62
2024-06-27 14:09:33 startup packages configure
2024-06-27 14:09:33 configure init-system-helpers:all 1.62 <none>
2024-06-27 14:09:33 status unpacked init-system-helpers:all 1.62
2024-06-27 14:09:33 status half-configured init-system-helpers:all 1.62
2024-06-27 14:09:33 status installed init-system-helpers:all 1.62
2024-06-27 14:09:33 startup packages configure
2024-06-27 14:09:36 startup archives unpack
2024-06-27 14:09:36 upgrade libacl1:arm64 2.3.1-1 2.3.1-1
2024-06-27 14:09:36 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:36 status half-configured libacl1:arm64 2.3.1-1
2024-06-27 14:09:36 status unpacked libacl1:arm64 2.3.1-1
2024-06-27 14:09:36 status half-installed libacl1:arm64 2.3.1-1
2024-06-27 14:09:36 status unpacked libacl1:arm64 2.3.1-1
2024-06-27 14:09:37 startup packages configure
2024-06-27 14:09:37 configure libacl1:arm64 2.3.1-1 <none>
2024-06-27 14:09:37 status unpacked libacl1:arm64 2.3.1-1
2024-06-27 14:09:37 status half-configured libacl1:arm64 2.3.1-1
2024-06-27 14:09:37 status installed libacl1:arm64 2.3.1-1
2024-06-27 14:09:37 startup packages configure
2024-06-27 14:09:37 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:37 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:37 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:40 startup archives unpack
2024-06-27 14:09:41 upgrade libapt-pkg6.0:arm64 2.4.5 2.4.5
2024-06-27 14:09:41 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:41 status half-configured libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 status unpacked libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 status half-installed libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 status unpacked libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 startup packages configure
2024-06-27 14:09:41 configure libapt-pkg6.0:arm64 2.4.5 <none>
2024-06-27 14:09:41 status unpacked libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 status half-configured libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 status installed libapt-pkg6.0:arm64 2.4.5
2024-06-27 14:09:41 startup packages configure
2024-06-27 14:09:41 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:41 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:41 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:44 startup archives unpack
2024-06-27 14:09:44 upgrade libattr1:arm64 1:2.5.1-1build1 1:2.5.1-1build1
2024-06-27 14:09:44 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:44 status half-configured libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 status unpacked libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 status half-installed libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 status unpacked libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 startup packages configure
2024-06-27 14:09:44 configure libattr1:arm64 1:2.5.1-1build1 <none>
2024-06-27 14:09:44 status unpacked libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 status half-configured libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 status installed libattr1:arm64 1:2.5.1-1build1
2024-06-27 14:09:44 startup packages configure
2024-06-27 14:09:44 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:44 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:44 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:47 startup archives unpack
2024-06-27 14:09:47 upgrade libaudit-common:all 1:3.0.7-1build1 1:3.0.7-1build1
2024-06-27 14:09:47 status half-configured libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 status half-installed libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 startup packages configure
2024-06-27 14:09:47 configure libaudit-common:all 1:3.0.7-1build1 <none>
2024-06-27 14:09:47 status unpacked libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 status half-configured libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 status installed libaudit-common:all 1:3.0.7-1build1
2024-06-27 14:09:47 startup packages configure
2024-06-27 14:09:50 startup archives unpack
2024-06-27 14:09:50 upgrade libaudit1:arm64 1:3.0.7-1build1 1:3.0.7-1build1
2024-06-27 14:09:50 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:50 status half-configured libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 status unpacked libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 status half-installed libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 status unpacked libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 startup packages configure
2024-06-27 14:09:50 configure libaudit1:arm64 1:3.0.7-1build1 <none>
2024-06-27 14:09:50 status unpacked libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 status half-configured libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 status installed libaudit1:arm64 1:3.0.7-1build1
2024-06-27 14:09:50 startup packages configure
2024-06-27 14:09:50 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:50 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:50 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:53 startup archives unpack
2024-06-27 14:09:53 upgrade libblkid1:arm64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2024-06-27 14:09:53 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:53 status half-configured libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 status half-installed libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 startup packages configure
2024-06-27 14:09:53 configure libblkid1:arm64 2.37.2-4ubuntu3 <none>
2024-06-27 14:09:53 status unpacked libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 status half-configured libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 status installed libblkid1:arm64 2.37.2-4ubuntu3
2024-06-27 14:09:53 startup packages configure
2024-06-27 14:09:53 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:53 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:53 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:55 startup archives unpack
2024-06-27 14:09:56 upgrade libbz2-1.0:arm64 1.0.8-5build1 1.0.8-5build1
2024-06-27 14:09:56 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:56 status half-configured libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 status half-installed libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 startup packages configure
2024-06-27 14:09:56 configure libbz2-1.0:arm64 1.0.8-5build1 <none>
2024-06-27 14:09:56 status unpacked libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 status half-configured libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 status installed libbz2-1.0:arm64 1.0.8-5build1
2024-06-27 14:09:56 startup packages configure
2024-06-27 14:09:56 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:56 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:56 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 startup archives unpack
2024-06-27 14:09:59 upgrade libc-bin:arm64 2.35-0ubuntu3 2.35-0ubuntu3
2024-06-27 14:09:59 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 status unpacked libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 status half-installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 status unpacked libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 startup packages configure
2024-06-27 14:09:59 configure libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:09:59 status unpacked libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:09:59 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:00 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:00 startup packages configure
2024-06-27 14:10:05 startup archives unpack
2024-06-27 14:10:05 upgrade libc6:arm64 2.35-0ubuntu3 2.35-0ubuntu3
2024-06-27 14:10:05 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 status half-configured libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 status unpacked libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 status half-installed libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 status unpacked libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 startup packages configure
2024-06-27 14:10:05 configure libc6:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:10:05 status unpacked libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:05 status half-configured libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:06 status installed libc6:arm64 2.35-0ubuntu3
2024-06-27 14:10:06 startup packages configure
2024-06-27 14:10:06 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:10:06 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:06 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:09 startup archives unpack
2024-06-27 14:10:09 upgrade libcap-ng0:arm64 0.7.9-2.2build3 0.7.9-2.2build3
2024-06-27 14:10:09 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:09 status half-configured libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 status half-installed libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 startup packages configure
2024-06-27 14:10:09 configure libcap-ng0:arm64 0.7.9-2.2build3 <none>
2024-06-27 14:10:09 status unpacked libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 status half-configured libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:09 status installed libcap-ng0:arm64 0.7.9-2.2build3
2024-06-27 14:10:10 startup packages configure
2024-06-27 14:10:10 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:10:10 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:10 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:12 startup archives unpack
2024-06-27 14:10:12 upgrade libcap2:arm64 1:2.44-1build3 1:2.44-1build3
2024-06-27 14:10:12 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:12 status half-configured libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 status unpacked libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 status half-installed libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 status unpacked libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 startup packages configure
2024-06-27 14:10:12 configure libcap2:arm64 1:2.44-1build3 <none>
2024-06-27 14:10:12 status unpacked libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 status half-configured libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 status installed libcap2:arm64 1:2.44-1build3
2024-06-27 14:10:12 startup packages configure
2024-06-27 14:10:12 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:10:12 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:12 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:15 startup archives unpack
2024-06-27 14:10:15 upgrade libcom-err2:arm64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2024-06-27 14:10:15 status triggers-pending libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:15 status half-configured libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 status half-installed libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 startup packages configure
2024-06-27 14:10:15 configure libcom-err2:arm64 1.46.5-2ubuntu1 <none>
2024-06-27 14:10:15 status unpacked libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 status half-configured libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 status installed libcom-err2:arm64 1.46.5-2ubuntu1
2024-06-27 14:10:15 startup packages configure
2024-06-27 14:10:15 trigproc libc-bin:arm64 2.35-0ubuntu3 <none>
2024-06-27 14:10:15 status half-configured libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:15 status installed libc-bin:arm64 2.35-0ubuntu3
2024-06-27 14:10:18 startup archives unpack
